"","cntry","regionde","intewde","regionfr","cedition","cseqno","essround","idno","dweight","pspwght","pweight","tvpol","rdpol","nwsppol","polintr","psppsgv","psppsgva","psppipl","psppipla","polcmpl","contplt","wrkprty","badge","clsprty","prtdgcl","mmbprty","lrscale","trstprl","trstplt","trstprt","trstep","stflife","stfeco","stfgov","stfdem","prtyban","euftf","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","imwbcrm","noimbro","qfimcmt","imptrad","ipstrgv","impsafe","jbscr","optftr","fltanx","nhpftr","lfwrs","uemplwk","acetalv","eduyrs","blue_c","uemp5yr","gndr","agea","vote","vote_rrp","prtvade1","prtvbde1","prtvcde1","prtvdde1","prtvede1","prtvde2","prtvade2","prtvbde2","prtvcde2","prtvdde2","prtvede2","prtvtfr","prtvtafr","prtvtbfr","prtvtcfr","prtclde","prtclade","prtclbde","prtclcde","prtcldde","prtclede","prtclafr","prtclbfr","prtclcfr","prtcldfr","prtclefr","prtmbde","prtmbade","prtmbbde","prtmbcde","prtmbafr","prtmbbfr","prtmbcfr"
"17488","DE",NA,2,NA,1,84363,7,10001421,1.2278082920193,1.5535380025338,2.304125911,2,NA,NA,2,5,NA,5,NA,NA,1,0,0,1,2,NA,6,10,6,8,5,8,8,8,10,NA,8,2,2,8,8,8,2,40,8,5,5,5,NA,5,NA,NA,NA,NA,2,12,0,NA,1,74,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17489","DE",NA,2,NA,1,84364,7,10001431,1.2278082920193,2.47785955027706,2.304125911,3,NA,NA,2,5,NA,6,NA,NA,0,0,0,1,1,NA,5,6,4,4,4,8,8,7,9,NA,9,2,NA,6,8,7,4,10,9,3,4,4,NA,5,NA,NA,NA,NA,1,11,0,NA,0,71,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17490","DE",NA,2,NA,1,84365,7,10001471,1.2278082920193,1.62934740479056,2.304125911,0,NA,NA,3,0,NA,2,NA,NA,1,0,0,1,2,NA,1,8,6,5,7,8,7,8,8,NA,7,2,3,5,4,5,7,30,9,2,5,5,NA,5,NA,NA,NA,NA,1,11,1,NA,0,16,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17491","DE",NA,2,NA,1,84366,7,10001511,1.2278082920193,0.709319822166176,2.304125911,2,NA,NA,3,0,NA,2,NA,NA,0,0,0,1,2,NA,7,6,4,4,2,9,8,7,8,NA,0,2,2,5,5,5,2,15,9,4,4,3,NA,5,NA,NA,NA,NA,1,13,1,NA,1,35,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17492","DE",NA,2,NA,1,84367,7,10001531,1.2278082920193,1.40870503327961,2.304125911,1,NA,NA,3,3,NA,4,NA,NA,0,0,0,1,3,NA,5,6,3,3,4,8,8,5,7,NA,7,1,2,5,4,4,5,40,5,4,4,5,NA,5,NA,NA,NA,NA,1,14,1,NA,0,20,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17493","DE",NA,2,NA,1,84368,7,10001571,1.2278082920193,0.824677842885843,2.304125911,1,NA,NA,1,3,NA,4,NA,NA,1,0,1,1,2,NA,3,9,6,6,8,6,5,3,7,NA,10,1,1,7,10,5,5,20,5,3,2,2,NA,5,NA,NA,NA,NA,1,15,0,NA,1,25,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17494","DE",NA,2,NA,1,84369,7,10001641,1.2278082920193,1.3339803691149,2.304125911,2,NA,NA,1,2,NA,0,NA,NA,0,0,0,0,NA,NA,6,6,5,0,0,10,6,3,4,NA,5,3,3,7,5,5,3,15,8,4,4,5,NA,5,NA,NA,NA,NA,2,13,0,NA,1,79,1,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17495","DE",NA,2,NA,1,84370,7,10001671,1.2278082920193,0.709319822166176,2.304125911,2,NA,NA,2,4,NA,8,NA,NA,0,0,1,1,2,NA,4,8,5,5,4,8,9,8,9,NA,3,2,2,8,6,5,3,18,10,4,5,4,NA,5,NA,NA,NA,NA,2,17,1,0,1,47,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17496","DE",NA,2,NA,1,84371,7,10001721,1.2278082920193,0.893752584126095,2.304125911,1,NA,NA,2,8,NA,8,NA,NA,1,0,0,1,2,NA,4,7,7,7,7,9,7,5,8,NA,7,2,3,7,6,7,4,5,7,1,4,4,NA,5,NA,NA,NA,NA,2,16,0,NA,1,22,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17497","DE",NA,2,NA,1,84372,7,10001791,1.2278082920193,1.22309679473363,2.304125911,2,NA,NA,2,4,NA,0,NA,NA,0,0,0,1,3,NA,7,3,2,0,0,8,6,6,5,NA,4,2,3,3,2,2,3,20,9,4,4,4,NA,5,NA,NA,NA,NA,1,12,0,NA,1,67,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17498","DE",NA,2,NA,1,84373,7,10001811,1.2278082920193,0.655488193176014,2.304125911,1,NA,NA,2,0,NA,2,NA,NA,0,0,0,1,2,NA,4,9,8,8,5,8,10,7,7,NA,7,1,2,10,7,7,5,10,7,2,4,4,NA,5,NA,NA,NA,NA,1,16,0,NA,1,56,1,0,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17499","DE",NA,2,NA,1,84374,7,10001841,1.2278082920193,1.19616503282685,2.304125911,1,NA,NA,2,2,NA,3,NA,NA,1,0,0,1,2,NA,5,4,3,3,2,8,8,4,4,NA,2,2,3,3,7,5,5,40,9,4,4,3,NA,5,NA,NA,NA,NA,2,12,0,0,0,50,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17500","DE",NA,2,NA,1,84375,7,10001861,1.2278082920193,1.47434904518308,2.304125911,0,NA,NA,3,0,NA,1,NA,NA,0,0,0,0,NA,NA,4,2,1,1,0,9,8,2,2,NA,5,1,1,7,7,5,5,30,1,3,4,4,NA,5,NA,NA,NA,NA,1,13,1,0,1,28,1,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17501","DE",NA,2,NA,1,84376,7,10001941,1.2278082920193,0.649452343671979,2.304125911,2,NA,NA,2,6,NA,6,NA,NA,1,0,0,1,3,NA,5,8,7,7,7,8,8,7,7,NA,8,2,3,7,8,8,5,30,9,4,4,5,NA,5,NA,NA,NA,NA,2,16,0,0,0,69,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17502","DE",NA,2,NA,1,84377,7,10001961,1.2278082920193,0.726156073857571,2.304125911,3,NA,NA,1,3,NA,9,NA,NA,0,0,0,1,1,NA,1,5,5,6,7,10,6,5,4,NA,10,2,3,3,7,8,4,2,9,4,5,5,NA,5,NA,NA,NA,NA,3,14,0,NA,1,51,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17503","DE",NA,2,NA,1,84378,7,10001981,1.2278082920193,0.863760552100554,2.304125911,2,NA,NA,2,6,NA,6,NA,NA,0,0,0,0,NA,NA,3,8,7,6,7,8,8,7,7,NA,5,2,2,6,7,5,2,3,9,3,4,3,NA,5,NA,NA,NA,NA,1,17,0,NA,1,33,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17504","DE",NA,2,NA,1,84379,7,10002011,1.2278082920193,1.27089099524941,2.304125911,1,NA,NA,1,5,NA,1,NA,NA,0,0,0,1,2,NA,8,5,5,3,3,9,9,8,7,NA,8,2,2,8,5,6,3,10,6,5,5,5,NA,5,NA,NA,NA,NA,3,15,0,NA,1,80,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17505","DE",NA,2,NA,1,84380,7,10002041,1.2278082920193,0.645414916868938,2.304125911,2,NA,NA,1,5,NA,4,NA,NA,1,0,0,NA,NA,NA,4,8,3,4,3,9,9,3,4,NA,5,2,2,10,8,6,5,NA,3,0,0,5,NA,5,NA,NA,NA,NA,1,19,0,NA,0,56,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17506","DE",NA,2,NA,1,84381,7,10002221,1.2278082920193,0.852731045011197,2.304125911,1,NA,NA,3,5,NA,6,NA,NA,0,0,0,0,NA,NA,5,5,5,5,5,9,5,5,7,NA,5,2,2,7,7,5,5,15,9,3,3,2,NA,5,NA,NA,NA,NA,2,23,0,NA,0,30,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17507","DE",NA,1,NA,1,84382,7,10002261,0.531346194430172,0.38092520513163,2.304125911,NA,NA,NA,3,NA,NA,3,NA,NA,0,0,0,0,NA,NA,5,0,0,0,NA,10,NA,NA,6,NA,NA,2,2,NA,6,7,NA,1,6,3,0,1,NA,5,NA,NA,NA,NA,2,19,0,NA,1,46,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17508","DE",NA,1,NA,1,84383,7,10002271,0.531346194430172,0.55018329838317,2.304125911,2,NA,NA,2,6,NA,0,NA,NA,0,0,0,0,NA,NA,5,0,0,0,0,7,4,4,4,NA,3,2,3,1,5,1,0,60,10,1,4,4,NA,5,NA,NA,NA,NA,1,13,1,NA,0,56,1,0,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17509","DE",NA,1,NA,1,84384,7,10002281,0.531346194430171,0.743615718467983,2.304125911,1,NA,NA,4,3,NA,0,NA,NA,0,0,0,0,NA,NA,5,4,3,3,5,9,6,4,7,NA,5,2,2,3,9,5,5,3,4,2,2,3,NA,5,NA,NA,NA,NA,2,16,0,1,0,25,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17510","DE",NA,2,NA,1,84385,7,10002381,1.2278082920193,0.787039384763879,2.304125911,2,NA,NA,1,4,NA,3,NA,NA,0,0,0,1,2,NA,7,6,5,5,4,8,8,7,7,NA,4,1,2,8,9,8,7,22,2,4,4,4,NA,5,NA,NA,NA,NA,2,18,0,1,1,28,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17511","DE",NA,2,NA,1,84386,7,10002421,1.2278082920193,1.76259102993703,2.304125911,1,NA,NA,2,3,NA,3,NA,NA,0,0,0,1,3,NA,3,5,3,3,1,8,6,3,4,NA,5,2,2,5,8,5,6,8,6,1,1,3,NA,5,NA,NA,NA,NA,3,16,0,0,1,46,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17512","DE",NA,1,NA,1,84387,7,10002431,0.531346194430172,0.575612676605482,2.304125911,3,NA,NA,3,5,NA,0,NA,NA,0,0,0,0,NA,NA,5,4,5,4,4,8,5,4,4,NA,5,3,3,4,5,4,0,20,8,3,4,4,NA,5,NA,NA,NA,NA,1,11,1,0,0,75,1,0,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17513","DE",NA,1,NA,1,84388,7,10002441,0.531346194430172,0.300972767581245,2.304125911,2,NA,NA,2,4,NA,5,NA,NA,0,0,0,1,1,NA,5,8,8,6,NA,8,3,7,7,NA,10,2,4,5,10,5,2,4,10,1,4,5,NA,5,NA,NA,NA,NA,1,13,0,NA,1,64,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17514","DE",NA,1,NA,1,84389,7,10002451,0.531346194430172,0.641609172191723,2.304125911,5,NA,NA,1,4,NA,0,NA,NA,0,0,0,1,3,NA,5,3,3,3,3,8,8,6,5,NA,3,2,2,8,8,7,8,10,8,5,4,5,NA,5,NA,NA,NA,NA,1,13,0,0,1,76,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17515","DE",NA,2,NA,1,84390,7,10002501,1.2278082920193,1.49326103435167,2.304125911,1,NA,NA,3,1,NA,3,NA,NA,0,0,0,0,NA,NA,1,1,0,0,0,9,0,0,1,NA,1,4,3,0,1,0,1,30,8,0,0,1,NA,5,NA,NA,NA,NA,2,14,1,NA,1,43,1,0,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17516","DE",NA,2,NA,1,84391,7,10002531,1.2278082920193,1.3140243450041,2.304125911,5,NA,NA,1,2,NA,5,NA,NA,0,0,0,1,2,NA,7,7,8,6,5,10,8,8,10,NA,5,3,3,10,10,10,5,20,5,1,4,1,NA,5,NA,NA,NA,NA,1,13,0,NA,0,76,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17517","DE",NA,2,NA,1,84392,7,10002561,1.2278082920193,1.34441145990585,2.304125911,1,NA,NA,3,6,NA,5,NA,NA,0,0,0,0,NA,NA,3,6,4,4,6,8,6,5,7,NA,6,2,3,5,7,5,4,20,5,4,2,4,NA,5,NA,NA,NA,NA,2,14,0,NA,0,26,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17518","DE",NA,2,NA,1,84393,7,10002611,1.2278082920193,0.726156073857571,2.304125911,3,NA,NA,2,0,NA,2,NA,NA,1,1,0,1,3,NA,5,0,1,2,0,8,5,2,2,NA,5,2,3,5,2,3,3,12,10,4,1,4,NA,5,NA,NA,NA,NA,2,19,0,NA,1,40,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17519","DE",NA,2,NA,1,84394,7,10002631,1.2278082920193,1.19676595049665,2.304125911,2,NA,NA,3,2,NA,4,NA,NA,0,0,0,0,NA,NA,4,7,8,8,8,9,8,7,8,NA,6,3,2,5,3,4,7,10,10,4,4,4,NA,5,NA,NA,NA,NA,2,15,0,NA,0,64,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17520","DE",NA,1,NA,1,84395,7,10002641,0.531346194430172,0.31001396941546,2.304125911,2,NA,NA,3,3,NA,2,NA,NA,0,0,0,0,NA,NA,3,7,5,3,NA,5,7,6,8,NA,8,3,2,5,6,3,0,20,10,5,4,3,NA,5,NA,NA,NA,NA,2,12,0,0,1,78,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17521","DE",NA,2,NA,1,84396,7,10002661,1.2278082920193,1.32319294790572,2.304125911,4,NA,NA,2,2,NA,2,NA,NA,0,0,0,0,NA,NA,5,3,3,2,0,10,6,1,3,NA,0,3,4,3,1,1,0,20,10,4,5,4,NA,5,NA,NA,NA,NA,1,12,1,NA,1,48,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17522","DE",NA,2,NA,1,84397,7,10002691,1.2278082920193,0.819487869600227,2.304125911,1,NA,NA,2,4,NA,5,NA,NA,1,0,1,1,2,NA,6,8,5,5,6,8,7,5,6,NA,7,1,2,7,7,7,5,3,8,4,5,4,NA,5,NA,NA,NA,NA,1,12,0,NA,1,51,1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17523","DE",NA,2,NA,1,84398,7,10002721,1.2278082920193,1.43243162311762,2.304125911,2,NA,NA,3,3,NA,5,NA,NA,0,0,0,1,2,NA,7,7,4,4,4,8,7,5,7,NA,3,2,2,8,8,6,2,2,8,4,4,4,NA,5,NA,NA,NA,NA,2,16,0,NA,0,53,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17524","DE",NA,1,NA,1,84399,7,10002731,0.531346194430172,0.340688147001564,2.304125911,2,NA,NA,3,1,NA,0,NA,NA,0,0,0,1,2,NA,0,8,8,7,8,5,7,7,8,NA,8,3,4,0,5,4,2,3,9,3,4,5,NA,5,NA,NA,NA,NA,2,12,1,0,0,71,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17525","DE",NA,2,NA,1,84400,7,10002761,1.2278082920193,1.73508139402608,2.304125911,2,NA,NA,2,4,NA,9,NA,NA,0,0,1,1,3,NA,2,6,5,7,8,8,7,6,9,NA,9,2,3,8,5,5,2,50,8,3,3,4,NA,5,NA,NA,NA,NA,2,13,1,NA,1,20,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17526","DE",NA,2,NA,1,84401,7,10002831,1.2278082920193,0.841704885847109,2.304125911,1,NA,NA,3,2,NA,1,NA,NA,0,0,0,1,3,NA,5,2,1,1,1,10,6,3,5,NA,5,4,3,4,6,3,0,30,10,5,5,5,NA,5,NA,NA,NA,NA,1,15,0,NA,0,54,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17527","DE",NA,2,NA,1,84402,7,10002851,1.2278082920193,1.73508139402608,2.304125911,1,NA,NA,2,7,NA,5,NA,NA,0,0,0,1,2,NA,3,8,6,7,7,8,6,7,6,NA,7,4,4,6,7,6,3,33,6,2,5,3,NA,5,NA,NA,NA,NA,1,12,1,NA,1,17,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17528","DE",NA,2,NA,1,84403,7,10002861,1.2278082920193,1.49326103435167,2.304125911,2,NA,NA,2,4,NA,4,NA,NA,0,0,0,0,NA,NA,4,5,4,4,5,6,7,3,3,NA,5,2,2,8,8,5,0,20,7,4,3,4,NA,5,NA,NA,NA,NA,2,11,1,NA,1,48,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17529","DE",NA,2,NA,1,84404,7,10002901,1.2278082920193,1.53747229171793,2.304125911,2,NA,NA,2,1,NA,1,NA,NA,0,0,0,0,NA,NA,5,3,2,4,6,4,2,3,2,NA,4,2,2,9,10,8,4,33,4,NA,NA,NA,NA,5,NA,NA,NA,NA,2,11,1,NA,1,18,NA,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17530","DE",NA,1,NA,1,84405,7,10002921,0.531346194430171,0.519789488913824,2.304125911,2,NA,NA,1,6,NA,6,NA,NA,1,0,0,1,2,NA,0,7,6,6,6,6,7,6,8,NA,7,2,2,7,7,7,5,5,8,4,5,5,NA,5,NA,NA,NA,NA,1,12,1,0,1,58,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17531","DE",NA,1,NA,1,84406,7,10002941,0.531346194430172,0.974434137946561,2.304125911,1,NA,NA,2,0,NA,0,NA,NA,0,0,0,0,NA,NA,5,0,0,0,2,4,0,0,0,NA,0,3,3,5,2,3,0,50,10,1,4,2,NA,5,NA,NA,NA,NA,1,13,1,NA,1,64,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17532","DE",NA,1,NA,1,84407,7,10003011,0.531346194430172,0.599760543335103,2.304125911,0,NA,NA,4,0,NA,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,5,2,NA,5,NA,4,2,3,2,0,5,5,20,5,4,1,4,NA,5,NA,NA,NA,NA,1,12,1,0,0,49,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17533","DE",NA,2,NA,1,84408,7,10003071,1.2278082920193,0.651413243526525,2.304125911,1,NA,NA,1,3,NA,6,NA,NA,0,0,0,1,1,NA,5,10,9,7,0,9,8,6,9,NA,4,3,3,9,10,5,3,15,8,5,5,5,NA,5,NA,NA,NA,NA,3,19,0,1,1,55,1,0,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17534","DE",NA,1,NA,1,84409,7,10003151,0.531346194430172,0.575612676605482,2.304125911,1,NA,NA,2,0,NA,0,NA,NA,0,0,0,0,NA,NA,5,0,0,0,0,3,2,0,0,NA,3,3,3,1,0,0,0,50,10,5,5,4,NA,5,NA,NA,NA,NA,3,16,0,1,0,57,1,0,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17535","DE",NA,2,NA,1,84410,7,10003161,1.2278082920193,1.18872887710049,2.304125911,1,NA,NA,3,5,NA,4,NA,NA,0,0,0,1,3,NA,4,9,5,5,7,8,7,NA,6,NA,NA,4,4,7,8,5,5,30,8,3,4,3,NA,5,NA,NA,NA,NA,2,12,0,NA,0,51,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17536","DE",NA,1,NA,1,84411,7,10003171,0.531346194430172,0.55018329838317,2.304125911,2,NA,NA,2,0,NA,3,NA,NA,1,0,0,0,NA,NA,5,3,2,2,7,6,3,3,3,NA,5,2,2,3,7,4,3,13,5,4,3,3,NA,5,NA,NA,NA,NA,1,15,0,1,0,57,0,0,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17537","DE",NA,2,NA,1,84412,7,10003181,1.2278082920193,1.42487369309423,2.304125911,1,NA,NA,3,4,NA,7,NA,NA,0,0,0,0,NA,NA,7,8,7,6,8,5,8,7,7,NA,8,3,3,7,7,7,4,20,8,2,4,4,NA,5,NA,NA,NA,NA,1,13,1,NA,1,33,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17538","DE",NA,1,NA,1,84413,7,10003271,0.531346194430172,0.685326449976573,2.304125911,1,NA,NA,2,7,NA,7,NA,NA,0,0,0,1,2,NA,4,7,6,6,7,7,8,8,6,NA,7,1,1,7,8,7,3,15,8,3,4,3,NA,5,NA,NA,NA,NA,1,15,0,1,1,33,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
